Index,NumberOfTweets,NumberOfRetweets,NumberOfFollowers,MaxFollowers,Time
139,0,0,0,0,8
140,0,0,0,0,9
141,0,0,0,0,10
142,0,0,0,0,11
143,0,0,0,0,12
144,0,0,0,0,13
145,0,0,0,0,14
146,0,0,0,0,15
147,0,0,0,0,16
148,0,0,0,0,17
149,0,0,0,0,18
150,0,0,0,0,19
151,0,0,0,0,20
152,0,0,0,0,21
153,0,0,0,0,22
154,0,0,0,0,23
155,0,0,0,0,0
156,0,0,0,0,1
157,0,0,0,0,2
158,0,0,0,0,3
159,0,0,0,0,4
160,0,0,0,0,5
161,0,0,0,0,6
162,0,0,0,0,7
163,0,0,0,0,8
164,0,0,0,0,9
165,0,0,0,0,10
166,0,0,0,0,11
167,0,0,0,0,12
168,0,0,0,0,13
169,0,0,0,0,14
170,0,0,0,0,15
171,0,0,0,0,16
172,0,0,0,0,17
173,0,0,0,0,18
174,0,0,0,0,19
175,0,0,0,0,20
176,0,0,0,0,21
177,0,0,0,0,22
178,0,0,0,0,23
179,0,0,0,0,0
180,0,0,0,0,1
181,0,0,0,0,2
182,0,0,0,0,3
183,0,0,0,0,4
184,0,0,0,0,5
185,0,0,0,0,6
186,0,0,0,0,7
187,0,0,0,0,8
188,0,0,0,0,9
189,0,0,0,0,10
190,0,0,0,0,11
191,0,0,0,0,12
192,0,0,0,0,13
193,0,0,0,0,14
194,0,0,0,0,15
195,0,0,0,0,16
196,0,0,0,0,17
197,0,0,0,0,18
198,0,0,0,0,19
199,0,0,0,0,20
200,0,0,0,0,21
201,0,0,0,0,22
202,0,0,0,0,23
203,0,0,0,0,0
204,0,0,0,0,1
205,0,0,0,0,2
206,0,0,0,0,3
207,0,0,0,0,4
208,0,0,0,0,5
209,0,0,0,0,6
210,0,0,0,0,7
211,0,0,0,0,8
212,0,0,0,0,9
213,0,0,0,0,10
214,0,0,0,0,11
215,0,0,0,0,12
216,0,0,0,0,13
217,0,0,0,0,14
218,0,0,0,0,15
219,0,0,0,0,16
220,0,0,0,0,17
221,0,0,0,0,18
222,0,0,0,0,19
223,0,0,0,0,20
224,0,0,0,0,21
225,0,0,0,0,22
226,0,0,0,0,23
227,0,0,0,0,0
228,0,0,0,0,1
229,0,0,0,0,2
230,0,0,0,0,3
231,0,0,0,0,4
232,0,0,0,0,5
233,0,0,0,0,6
234,0,0,0,0,7
235,0,0,0,0,8
236,0,0,0,0,9
237,0,0,0,0,10
238,0,0,0,0,11
239,0,0,0,0,12
240,0,0,0,0,13
241,0,0,0,0,14
242,0,0,0,0,15
243,0,0,0,0,16
244,0,0,0,0,17
245,0,0,0,0,18
246,0,0,0,0,19
247,0,0,0,0,20
248,0,0,0,0,21
249,0,0,0,0,22
250,0,0,0,0,23
251,0,0,0,0,0
252,0,0,0,0,1
253,0,0,0,0,2
254,0,0,0,0,3
255,0,0,0,0,4
256,0,0,0,0,5
257,0,0,0,0,6
258,0,0,0,0,7
259,0,0,0,0,8
260,0,0,0,0,9
261,0,0,0,0,10
262,0,0,0,0,11
263,0,0,0,0,12
264,0,0,0,0,13
265,0,0,0,0,14
266,0,0,0,0,15
267,0,0,0,0,16
268,0,0,0,0,17
269,0,0,0,0,18
270,0,0,0,0,19
271,0,0,0,0,20
272,0,0,0,0,21
273,0,0,0,0,22
274,0,0,0,0,23
275,0,0,0,0,0
276,0,0,0,0,1
277,0,0,0,0,2
278,0,0,0,0,3
279,0,0,0,0,4
280,0,0,0,0,5
281,0,0,0,0,6
282,0,0,0,0,7
283,0,0,0,0,8
284,0,0,0,0,9
285,0,0,0,0,10
286,0,0,0,0,11
287,1,1,3317,3317,12
288,0,0,0,0,13
289,0,0,0,0,14
290,0,0,0,0,15
291,0,0,0,0,16
292,0,0,0,0,17
293,0,0,0,0,18
294,0,0,0,0,19
295,0,0,0,0,20
296,0,0,0,0,21
297,0,0,0,0,22
298,0,0,0,0,23
299,0,0,0,0,0
300,0,0,0,0,1
301,0,0,0,0,2
302,0,0,0,0,3
303,0,0,0,0,4
304,0,0,0,0,5
305,0,0,0,0,6
306,0,0,0,0,7
307,0,0,0,0,8
308,0,0,0,0,9
309,0,0,0,0,10
310,1,1,1141,1141,11
311,0,0,0,0,12
312,0,0,0,0,13
313,0,0,0,0,14
314,0,0,0,0,15
315,2,2,13516,11444,16
316,0,0,0,0,17
317,0,0,0,0,18
318,0,0,0,0,19
319,0,0,0,0,20
320,0,0,0,0,21
321,0,0,0,0,22
322,0,0,0,0,23
323,0,0,0,0,0
324,0,0,0,0,1
325,0,0,0,0,2
326,0,0,0,0,3
327,0,0,0,0,4
328,0,0,0,0,5
329,0,0,0,0,6
330,0,0,0,0,7
331,0,0,0,0,8
332,0,0,0,0,9
333,0,0,0,0,10
334,0,0,0,0,11
335,0,0,0,0,12
336,0,0,0,0,13
337,0,0,0,0,14
338,0,0,0,0,15
339,0,0,0,0,16
340,0,0,0,0,17
341,0,0,0,0,18
342,0,0,0,0,19
343,0,0,0,0,20
344,0,0,0,0,21
345,0,0,0,0,22
346,0,0,0,0,23
347,0,0,0,0,0
348,0,0,0,0,1
349,0,0,0,0,2
350,0,0,0,0,3
351,0,0,0,0,4
352,0,0,0,0,5
353,0,0,0,0,6
354,0,0,0,0,7
355,0,0,0,0,8
356,0,0,0,0,9
357,0,0,0,0,10
358,0,0,0,0,11
359,0,0,0,0,12
360,0,0,0,0,13
361,1,1,1307,1307,14
362,0,0,0,0,15
363,1,0,1170,1170,16
364,0,0,0,0,17
365,0,0,0,0,18
366,0,0,0,0,19
367,0,0,0,0,20
368,0,0,0,0,21
369,0,0,0,0,22
370,0,0,0,0,23
371,0,0,0,0,0
372,0,0,0,0,1
373,0,0,0,0,2
374,0,0,0,0,3
375,0,0,0,0,4
376,0,0,0,0,5
377,0,0,0,0,6
378,0,0,0,0,7
379,0,0,0,0,8
380,0,0,0,0,9
381,0,0,0,0,10
382,0,0,0,0,11
383,0,0,0,0,12
384,0,0,0,0,13
385,0,0,0,0,14
386,0,0,0,0,15
387,1,1,1304,1304,16
388,0,0,0,0,17
389,1,0,3386,3386,18
390,0,0,0,0,19
391,0,0,0,0,20
392,0,0,0,0,21
393,0,0,0,0,22
394,0,0,0,0,23
395,0,0,0,0,0
396,1,0,10875,10875,1
397,1,0,1645,1645,2
398,0,0,0,0,3
399,2,0,1131,579,4
400,1,0,412,412,5
401,2,0,2666,1333,6
402,1,0,1064,1064,7
403,1,0,720,720,8
404,0,0,0,0,9
405,5,0,4607,2856,10
406,3,0,1437,1334,11
407,3,0,1385,771,12
408,0,0,0,0,13
409,0,0,0,0,14
410,1,0,80,80,15
411,1,0,879,879,16
412,0,0,0,0,17
413,3,0,1118,545,18
414,0,0,0,0,19
415,3,0,5388,5129,20
416,0,0,0,0,21
417,0,0,0,0,22
418,0,0,0,0,23
419,1,1,1256,1256,0
420,1,0,474,474,1
421,1,0,1646,1646,2
422,1,0,20,20,3
423,1,0,394,394,4
424,3,0,3632,3391,5
425,1,0,262,262,6
426,3,0,1022,625,7
427,4,0,8977,3391,8
428,0,0,0,0,9
429,3,0,1292,747,10
430,3,0,4910,3393,11
431,2,0,956,907,12
432,4,0,1597,688,13
433,4,0,1633,1480,14
434,1,0,57,57,15
435,6,0,21458,12016,16
436,2,0,645,424,17
437,4,0,3874,3396,18
438,4,1,1583,709,19
439,3,0,277393,276709,20
440,1,0,263,263,21
441,3,0,581,266,22
442,0,0,0,0,23
443,2,0,341,291,0
444,0,0,0,0,1
445,0,0,0,0,2
446,0,0,0,0,3
447,0,0,0,0,4
448,1,0,1064,1064,5
449,0,0,0,0,6
450,0,0,0,0,7
451,4,0,7220,4637,8
452,5,0,3307,2684,9
453,1,0,1061,1061,10
454,5,0,7420,3398,11
455,8,0,8293,2478,12
456,7,0,3195,1195,13
457,7,0,3492,1188,14
458,3,0,1485,957,15
459,5,0,5934,3399,16
460,13,1,11177,1934,17
461,6,0,9813,5826,18
462,6,0,1426,459,19
463,4,0,2950,1339,20
464,2,0,433,298,21
465,3,0,3874,2826,22
466,2,0,341,228,23
467,0,0,0,0,0
468,0,0,0,0,1
469,1,0,2527,2527,2
470,0,0,0,0,3
471,1,0,24,24,4
472,1,0,499,499,5
473,4,0,6899,3406,6
474,4,0,1160,475,7
475,9,0,24102,18850,8
476,7,0,9589,5269,9
477,8,0,12026,7130,10
478,7,0,4600,3407,11
479,5,0,2525,1340,12
480,6,0,4450,2399,13
481,10,0,9388,2826,14
482,9,0,11678,3411,15
483,10,1,13114,4685,16
484,7,0,6330,1645,17
485,10,0,3052,1089,18
486,8,1,2010,1023,19
487,12,1,2153,787,20
488,17,0,117551,110180,21
489,8,1,8639,3019,22
490,9,0,3228,1194,23
491,5,0,1393,434,0
492,4,0,593,255,1
493,0,0,0,0,2
494,2,0,3773,3023,3
495,10,0,15710,8433,4
496,16,3,47969,34513,5
497,43,3,34127,4732,6
498,46,0,29486,7763,7
499,63,0,30691,4119,8
500,69,7,210472,158073,9
501,41,0,47230,18392,10
502,87,2,265283,92343,11
503,96,12,225936,79649,12
504,102,11,3128666,3068313,13
505,93,0,38280,7243,14
506,791,37,903027,126251,15
507,703,18,2445720,1724815,16
508,367,6,380414,100414,17
509,868,25,800406,100417,18
510,471,22,682999,134001,19
511,62,0,73829,22005,20
512,17,0,4868,1531,21
513,21,0,9857,2866,22
514,7,0,19667,17476,23
515,7,0,1331,1013,0
516,6,0,1399,754,1
517,13,0,6847,2463,2
518,9,0,3203,1600,3
519,10,0,8064,2369,4
520,8,0,8229,1352,5
521,12,0,16767,12821,6
522,13,2,12612,5153,7
523,16,0,14237,9052,8
524,22,0,11975,3200,9
525,9,0,5081,1283,10
526,12,0,3165,1394,11
527,5,0,1753,1395,12
528,8,0,566,145,13
529,9,0,2167,488,14
530,11,0,7266,4769,15
531,7,0,10431,3443,16
532,6,1,102283,100178,17
533,9,0,4046,3446,18
534,14,3,17195,3450,19
535,5,0,799,341,20
536,5,0,3001,1077,21
537,9,0,1216,401,22
538,2,0,530,482,23
539,0,0,0,0,0
540,5,0,603,293,1
541,1,0,208,208,2
542,1,0,27,27,3
543,3,0,1856,1030,4
544,1,0,1155,1155,5
545,11,2,16833,3452,6
546,9,0,12753,10351,7
547,8,1,5013,3454,8
548,11,0,5791,3618,9
549,5,0,804,274,10
550,7,0,1238,731,11
551,1,0,6559,6559,12
552,0,0,0,0,13
553,13,0,24250,18405,14
554,9,0,5097,1810,15
555,6,0,5287,1646,16
556,12,0,7968,3459,17
557,6,0,1443,468,18
558,10,0,3224,748,19
559,24,0,29683,21650,20
560,13,0,5214,1860,21
561,5,0,3960,1982,22
562,3,0,763,403,23
563,2,0,281,234,0
564,1,0,109,109,1
565,4,0,2497,1808,2
566,3,0,1907,1808,3
567,5,0,1966,1028,4
568,2,0,222,131,5
569,8,0,8489,3464,6
570,6,0,2171,1365,7
571,4,0,3831,1365,8
572,8,0,1383,596,9
573,2,0,4897,3467,10
574,4,0,1026,634,11
575,9,0,4480,1165,12
576,4,0,3320,2920,13
577,7,5,43884,40739,14
578,7,0,3481,1390,15
579,31,0,38385,1401,16
580,7,1,8522,3473,17
581,8,0,6651,1862,18
582,7,0,2901,959,19
583,6,0,1010,577,20
584,2,0,15452,15445,21
585,3,0,1534,1406,22
586,3,0,76,55,23
587,0,0,0,0,0
588,0,0,0,0,1
589,0,0,0,0,2
590,0,0,0,0,3
591,0,0,0,0,4
592,1,0,12,12,5
593,4,0,1985,1369,6
594,3,1,1724,1653,7
595,5,1,43673,39600,8
596,7,0,1201,433,9
597,4,0,4996,3473,10
598,3,0,1343,866,11
599,2,0,819,647,12
600,0,0,0,0,13
601,1,0,125,125,14
602,6,2,12312,3495,15
603,6,0,2050,897,16
604,12,0,3629,1831,17
605,12,2,4705,1683,18
606,16,3,10346,2289,19
607,19,0,23627,6627,20
608,4,0,1856,939,21
609,6,2,44880,37913,22
610,3,0,4419,2956,23
611,0,0,0,0,0
612,3,0,226,132,1
613,3,0,349,157,2
614,2,0,1930,1466,3
615,4,0,304,227,4
616,7,2,9260,3494,5
617,14,0,8054,5436,6
618,5,0,659,359,7
