Index,NumberOfTweets,URLRatio,AuthorCount,NumberOfRetweets
180,0,0,0,0
181,0,0,0,0
182,0,0,0,0
183,0,0,0,0
184,0,0,0,0
185,0,0,0,0
186,0,0,0,0
187,0,0,0,0
188,0,0,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,1,1.0,1,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,1,0.0,1,1
198,0,0,0,0
199,1,0.0,1,1
200,0,0,0,0
201,0,0,0,0
202,0,0,0,0
203,0,0,0,0
204,0,0,0,0
205,0,0,0,0
206,0,0,0,0
207,0,0,0,0
208,0,0,0,0
209,0,0,0,0
210,0,0,0,0
211,0,0,0,0
212,0,0,0,0
213,0,0,0,0
214,0,0,0,0
215,2,0.0,1,2
216,0,0,0,0
217,0,0,0,0
218,0,0,0,0
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,0,0,0,0
224,0,0,0,0
225,0,0,0,0
226,0,0,0,0
227,0,0,0,0
228,0,0,0,0
229,0,0,0,0
230,0,0,0,0
231,0,0,0,0
232,0,0,0,0
233,0,0,0,0
234,0,0,0,0
235,0,0,0,0
236,0,0,0,0
237,1,0.0,1,2
238,0,0,0,0
239,0,0,0,0
240,0,0,0,0
241,0,0,0,0
242,0,0,0,0
243,0,0,0,0
244,0,0,0,0
245,0,0,0,0
246,0,0,0,0
247,0,0,0,0
248,0,0,0,0
249,0,0,0,0
250,0,0,0,0
251,0,0,0,0
252,0,0,0,0
253,0,0,0,0
254,0,0,0,0
255,0,0,0,0
256,0,0,0,0
257,0,0,0,0
258,0,0,0,0
259,0,0,0,0
260,0,0,0,0
261,0,0,0,0
262,2,0.5,2,0
263,1,1.0,1,1
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,1,1.0,1,1
268,0,0,0,0
269,1,0.0,1,6
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,0,0,0,0
274,0,0,0,0
275,0,0,0,0
276,0,0,0,0
277,0,0,0,0
278,0,0,0,0
279,0,0,0,0
280,0,0,0,0
281,1,1.0,1,1
282,1,1.0,1,1
283,0,0,0,0
284,0,0,0,0
285,0,0,0,0
286,0,0,0,0
287,0,0,0,0
288,0,0,0,0
289,0,0,0,0
290,0,0,0,0
291,0,0,0,0
292,0,0,0,0
293,0,0,0,0
294,0,0,0,0
295,0,0,0,0
296,0,0,0,0
297,0,0,0,0
298,0,0,0,0
299,0,0,0,0
300,2,0.0,1,2
301,1,0.0,1,1
302,1,0.0,1,1
303,0,0,0,0
304,1,0.0,1,1
305,1,0.0,1,0
306,1,0.0,1,1
307,0,0,0,0
308,1,1.0,1,0
309,5,0.0,4,5
310,4,0.25,4,2
311,1,0.0,1,1
312,5,0.2,5,3
313,6,0.0,4,4
314,3,0.0,3,3
315,6,0.166666666667,6,4
316,12,0.25,12,11
317,6,0.5,6,4
318,0,0,0,0
319,0,0,0,0
320,0,0,0,0
321,0,0,0,0
322,0,0,0,0
323,0,0,0,0
324,0,0,0,0
325,0,0,0,0
326,1,0.0,1,1
327,1,0.0,1,1
328,0,0,0,0
329,0,0,0,0
330,1,1.0,1,0
331,2,0.0,2,2
332,1,0.0,1,1
333,1,0.0,1,1
334,0,0,0,0
335,1,0.0,1,1
336,2,0.0,2,2
337,2,0.0,2,2
338,0,0,0,0
339,1,0.0,1,1
340,4,0.0,4,5
341,1,1.0,1,1
342,0,0,0,0
343,0,0,0,0
344,0,0,0,0
345,0,0,0,0
346,0,0,0,0
347,0,0,0,0
348,1,1.0,1,1
349,0,0,0,0
350,0,0,0,0
351,0,0,0,0
352,0,0,0,0
353,1,1.0,1,1
354,2,0.0,2,2
355,1,0.0,1,1
356,3,0.666666666667,3,1
357,6,0.333333333333,4,2
358,1,1.0,1,1
359,3,1.0,1,2
360,1,1.0,1,1
361,0,0,0,0
362,2,1.0,2,1
363,0,0,0,0
364,0,0,0,0
365,0,0,0,0
366,0,0,0,0
367,3,0.0,3,2
368,1,2.0,1,1
369,0,0,0,0
370,0,0,0,0
371,1,1.0,1,2
372,0,0,0,0
373,0,0,0,0
374,0,0,0,0
375,1,0.0,1,1
376,1,0.0,1,1
377,0,0,0,0
378,2,1.5,2,1
379,1,0.0,1,1
380,0,0,0,0
381,4,0.75,4,2
382,2,1.0,2,1
383,2,0.5,2,2
384,1,0.0,1,1
385,1,1.0,1,1
386,3,0.666666666667,2,3
387,1,0.0,1,1
388,3,0.333333333333,3,1
389,2,0.5,2,2
390,1,0.0,1,0
391,2,0.0,2,1
392,1,1.0,1,1
393,1,0.0,1,1
394,0,0,0,0
395,19,0.842105263158,16,0
396,16,0.875,11,0
397,31,0.870967741935,22,0
398,21,0.904761904762,17,0
399,42,0.690476190476,34,3
400,59,0.627118644068,51,1
401,72,0.75,56,2
402,115,0.573913043478,81,6
403,243,0.411522633745,161,30
404,200,0.445,154,12
405,152,0.638157894737,113,9
406,182,0.549450549451,131,5
407,152,0.743421052632,110,5
408,195,0.610256410256,138,14
409,134,0.634328358209,92,8
410,123,0.512195121951,94,3
411,74,0.567567567568,56,1
412,75,0.506666666667,58,8
413,62,0.838709677419,48,2
414,64,0.625,50,2
415,83,0.734939759036,56,0
416,80,0.85,37,1
417,41,0.780487804878,31,0
418,22,0.772727272727,18,0
419,20,0.55,17,0
420,41,0.90243902439,20,0
421,45,0.822222222222,26,0
422,40,0.8,32,0
423,59,0.627118644068,51,3
424,49,0.510204081633,45,1
425,111,0.720720720721,87,3
426,152,0.618421052632,111,5
427,211,0.649289099526,114,6
428,175,0.605714285714,130,4
429,103,0.631067961165,88,1
430,158,0.658227848101,114,5
431,173,0.763005780347,105,5
432,131,0.610687022901,95,12
433,191,0.811518324607,106,3
434,107,0.579439252336,85,3
435,113,0.557522123894,83,5
436,104,0.519230769231,73,5
437,154,0.772727272727,107,2
438,101,0.633663366337,79,4
439,61,0.786885245902,40,1
440,63,0.84126984127,42,1
441,30,0.833333333333,18,0
442,5,1.0,4,0
443,25,0.84,21,1
444,7,1.0,6,0
445,5,1.0,5,0
446,14,0.714285714286,14,0
447,36,0.444444444444,34,2
448,31,0.516129032258,30,2
449,56,0.410714285714,45,1
